Key,Opponent,Value
Nami,"('Ezreal', 'Lulu')",0.596975
Nami,"('Ezreal', 'Nautilus')",0.657725
Nami,"('Ezreal', 'Pyke')",0.7129250000000001
Nami,"('Ezreal', 'Rakan')",0.66215
Nami,"('Ezreal', 'Rell')",0.6298500000000001
Nami,"('Ezreal', 'Thresh')",0.720075
Nami,"('Jhin', 'Braum')",0.6816500000000002
Nami,"('Jhin', 'Karma')",0.6358499999999999
Nami,"('Jhin', 'Leona')",0.6869000000000002
Nami,"('Jhin', 'Lulu')",0.7467750000000001
Nami,"('Jhin', 'Nautilus')",0.7105250000000001
Nami,"('Jhin', 'Pyke')",0.710475
Nami,"('Jhin', 'Rakan')",0.6712
Nami,"('Jhin', 'Rell')",0.6334000000000001
Nami,"('Jhin', 'Thresh')",0.731875
Nami,"('Jinx', 'Braum')",0.6007000000000001
Nami,"('Jinx', 'Karma')",0.5398999999999999
Nami,"('Jinx', 'Leona')",0.46495
Nami,"('Jinx', 'Lulu')",0.5805750000000002
Nami,"('Jinx', 'Nautilus')",0.686325
Nami,"('Jinx', 'Pyke')",0.6042750000000001
Nami,"('Jinx', 'Rakan')",0.6555000000000001
Nami,"('Jinx', 'Rell')",0.5199500000000001
Nami,"('Jinx', 'Thresh')",0.531425
Nami,"(""Kai'Sa"", 'Braum')",0.6400250000000001
Nami,"(""Kai'Sa"", 'Karma')",0.6407250000000001
Nami,"(""Kai'Sa"", 'Leona')",0.638525
Nami,"(""Kai'Sa"", 'Lulu')",0.6549000000000001
Nami,"(""Kai'Sa"", 'Nautilus')",0.7171500000000001
Nami,"(""Kai'Sa"", 'Pyke')",0.7195999999999999
Nami,"(""Kai'Sa"", 'Rakan')",0.676825
Nami,"(""Kai'Sa"", 'Rell')",0.581775
Nami,"(""Kai'Sa"", 'Thresh')",0.6785
Nami,"(""Kog'Maw"", 'Braum')",0.692725
Nami,"(""Kog'Maw"", 'Karma')",0.5194250000000001
Nami,"(""Kog'Maw"", 'Leona')",0.6342250000000001
Nami,"(""Kog'Maw"", 'Lulu')",0.5896000000000001
Nami,"(""Kog'Maw"", 'Nautilus')",0.6281000000000002
Nami,"(""Kog'Maw"", 'Pyke')",0.5043
Nami,"(""Kog'Maw"", 'Rakan')",0.7065250000000001
Nami,"(""Kog'Maw"", 'Rell')",0.539475
Nami,"(""Kog'Maw"", 'Thresh')",0.5652000000000001
Nami,"('Xayah', 'Braum')",0.6002500000000002
Nami,"('Xayah', 'Karma')",0.6932
Nami,"('Xayah', 'Leona')",0.72375
Nami,"('Xayah', 'Lulu')",0.6373750000000001
Nami,"('Xayah', 'Nautilus')",0.635125
Nami,"('Xayah', 'Pyke')",0.537575
Nami,"('Xayah', 'Rakan')",0.6400500000000001
Nami,"('Xayah', 'Rell')",0.6215000000000002
Nami,"('Xayah', 'Thresh')",0.6109749999999999
Nautilus,"('Aphelios', 'Braum')",0.6347999999999999
Nautilus,"('Aphelios', 'Karma')",0.6673250000000001
